PacketCounter;SchouderLinks_EUL;SchouderLinks_ACC;SchouderLinks_GYR;BovenLinks_ACC;BovenLinks_QUAT;BovenLinks_GYR;OnderLinks_ACC;OnderLinks_EUL;OnderLinks_GYR;Sternum_ACC;Sternum_QUAT;Sternum_GYR;SchouderRechts_ACC;SchouderRechts_QUAT;SchouderRechts_GYR;BovenRechts_ACC;BovenRechts_QUAT;BovenRechts_GYR;OnderRechts_ACC;OnderRechts_QUAT;OnderRechts_GYR
2771;172,3379953;9,883326532;5,613709334;9,955071853;0,773988737;3,220881151;9,939539742;143,4053715;0,924405029;4,865226376;1,132491303;1,810379633;10,08629065;0,99707279;3,702425609;9,926111143;0,830830096;0,578458514;9,953266198;0,952003026;2,553945674
2772;172,3472383;9,881323006;5,729335861;9,933625214;0,774020816;3,233378797;9,96124527;143,4003458;1,168140442;4,935173529;1,132486671;1,809387547;10,03114178;0,997076315;3,489315502;9,928069325;0,830819368;0,87903862;9,9468899;0,952003662;2,50968359
2773;172,3524627;9,919957243;5,707022935;9,949765761;0,774040236;3,283163248;9,947625666;143,3933259;1,031254357;4,88040571;1,132476791;1,873376724;10,02975331;0,997079849;3,617532527;9,948979422;0,830796398;1,175376713;9,944565542;0,952008055;2,692181177
2774;172,3543844;9,911089722;5,431833099;9,967680098;0,774051298;3,262739707;9,938214091;143,3896512;0,727798393;4,901632524;1,132473516;1,826148048;10,03722944;0,997081969;3,785018942;9,928572773;0,830787253;0,929299046;9,946698133;0,952006395;2,732148296
2775;172,3567242;9,88325912;5,266535064;9,957020248;0,774068358;3,098792191;9,932840122;143,3865023;0,478152692;4,918774423;1,132468392;1,836178526;10,03482603;0,997082365;3,750984972;9,909657284;0,830795984;0,690591832;9,970104912;0,95201192;2,918418095
2776;172,3660889;9,904610105;5,326898378;9,954574527;0,774083616;2,912942227;9,939813437;143,3881721;0,495535138;4,874450025;1,132442497;2,199223733;10,07682441;0,997081969;3,625587747;9,928212379;0,830791315;0,632828337;9,964711944;0,952015466;2,754038107
2777;172,3815501;9,904009339;5,544929432;9,946967207;0,774112127;2,874577503;9,95403325;143,3907459;0,480917058;4,828107664;1,132404243;2,363600024;10,09834789;0,997080048;3,789149242;9,928471063;0,830779769;0,84292766;9,958201929;0,952012019;2,509771144
2778;172,3937727;9,890240797;5,865798892;9,958414523;0,774150764;3,185391813;9,972133041;143,3915734;0,610944212;4,851947084;1,132371275;2,175079988;10,09897772;0,997077381;3,812168543;9,933435089;0,83076385;1,006067691;9,974231907;0,952011903;2,553892342
2779;172,4026603;9,896734209;5,773772714;9,945063563;0,774183793;3,209974084;9,966587497;143,3875923;0,571565686;4,885010178;1,132346717;1,985016951;10,08056571;0,997075615;3,544311983;9,962801909;0,83074397;1,106106729;9,976577035;0,952017868;2,750545789
2780;172,4061908;9,884333497;5,538202317;9,961065923;0,774212484;3,142456744;9,942409097;143,3869357;0,675100086;4,890367485;1,132350158;1,559285546;10,06070494;0,997075151;3,438913409;9,972178953;0,830732032;1,03189113;9,974085361;0,952017892;2,597544995
2781;172,4098487;9,900431684;5,479282469;9,959734509;0,774235662;3,097747464;9,950700018;143,392177;0,602444806;4,88634608;1,132350612;1,761566415;10,02845357;0,997075856;3,459676947;9,924821986;0,830723548;0,970929411;9,953967376;0,952018785;2,591716839
2782;172,4195971;9,877176486;5,453802605;9,959811328;0,774230069;2,897872742;9,938797657;143,3968379;0,603621401;4,897091807;1,132333471;2,05273852;10,05237955;0,997076175;3,58763098;9,911701573;0,830721113;0,953509513;9,952866678;0,952023134;2,731517232
2783;172,4288683;9,881422256;5,434595994;9,960145507;0,774223194;2,892276763;9,966069386;143,4009153;0,731399055;4,911522024;1,132303728;2,365418044;10,03304558;0,997075372;3,57326961;9,938320124;0,83070409;0,973450339;9,946245704;0,95202718;2,935360441
2784;172,4338881;9,861662571;5,472921108;9,938608334;0,77422499;2,978380195;9,945409887;143,40596;0,72600024;4,928788125;1,132278794;2,284478041;10,03981479;0,997074335;3,510201736;9,921304356;0,830687942;1,107469651;9,951778616;0,952032045;3,15775932
2785;172,4371555;9,904447691;5,442717129;9,93481321;0,774218779;2,911434947;9,940551598;143,4103646;0,766177813;4,963964583;1,132261968;1,997652344;10,04828589;0,997075438;3,457451272;9,922087451;0,830677441;1,167944017;9,938663724;0,952036895;3,103654456
2786;172,4407203;9,883925328;5,272643355;9,959852948;0,774218752;3,030191513;9,951943161;143,4172781;0,670343066;4,939873409;1,132245267;2,089065826;10,0672624;0,997075728;3,446382614;9,942524034;0,830668194;1,252930504;9,951088193;0,952035521;3,132958785
2787;172,4453139;9,884390082;5,333554519;9,959281539;0,774216477;3,00478743;9,952867116;143,4226892;0,767271018;4,916739754;1,132216856;2,199650073;10,0800618;0,997076447;3,299628323;9,937714488;0,830670873;1,202996915;9,979525551;0,952033211;3,166221912
2788;172,449357;9,876970145;5,479349213;9,953543319;0,774211534;2,803507081;9,933496263;143,4254693;0,851058082;4,887336788;1,132179219;2,30648747;10,05975122;0,997076886;3,321743964;9,92949029;0,830673835;1,077683853;9,984230916;0,952029937;2,97334646
2789;172,4555554;9,877676428;5,372137963;9,939539255;0,774203518;2,797799431;9,959053513;143,4269205;0,894826826;4,857688184;1,132154661;2,098868081;10,03613412;0,997077868;3,194845962;9,940324341;0,83067569;1,082453158;9,957249629;0,95202675;2,739944123
2790;172,4630874;9,875409339;5,353116507;9,951428634;0,774186173;2,721348584;9,959472527;143,4223137;0,988185409;4,88205396;1,132126309;2,243388021;10,06084307;0,997078225;3,282653629;9,934222015;0,830678953;1,019218514;9,953894384;0,952024888;2,794383656
2791;172,4671;9,886608097;5,310394779;9,949820431;0,774167368;2,690296173;9,949844432;143,4172587;1,001533363;4,900364245;1,132098014;2,212528264;10,04525627;0,997079662;3,246795404;9,924371489;0,830688591;1,03149841;9,953526894;0,952023532;2,900109978
2792;172,4692719;9,859928793;5,199648537;9,932813363;0,774146525;2,585454464;9,93494954;143,4067254;1,194409181;4,937776904;1,13206947;2,28523723;10,01014866;0,997079969;3,249034395;9,934001682;0,830702287;1,045607988;9,955652432;0,952021166;2,905327693
2793;172,474158;9,87119046;5,132641101;9,946357802;0,774125232;2,542661478;9,938393417;143,3963041;1,232781884;4,943507363;1,132034803;2,386964053;10,03077434;0,997079302;3,297240971;9,926671229;0,830713242;1,296670898;9,963122758;0,95201704;2,91148004
2794;172,4782315;9,884827296;5,143672019;9,933808007;0,774110242;2,614331416;9,93530478;143,3895398;1,212876646;4,947163529;1,131988089;2,637388108;10,05634234;0,997079024;3,422980566;9,904903856;0,830724305;1,243702555;9,955657865;0,952010901;2,903484957
2795;172,4846392;9,868684608;5,239180414;9,918226853;0,774100851;2,713022793;9,957393761;143,3882307;1,086332443;4,915935103;1,131920138;2,972591952;10,05444423;0,997079748;3,272330589;9,929732597;0,830731506;1,282561149;9,968953477;0,952008415;2,921648179
2796;172,4855598;9,887007866;5,364935872;9,943955978;0,774097833;2,77309537;9,97942559;143,383676;1,043145926;4,9272304;1,131853321;2,934422533;10,06102286;0,997080277;3,261383808;9,943682427;0,830738795;1,245298715;9,948980549;0,95200342;3,064483473
2797;172,4881739;9,898918654;5,477625894;9,935631971;0,774099046;2,824656531;9,961874395;143,3744183;1,062949457;4,943920956;1,131801623;2,661979972;10,05161412;0,997081464;3,272764013;9,944484797;0,830756549;0,940158296;9,973684532;0,95199579;2,858724514
2798;172,4872515;9,919457689;5,348274617;9,950218176;0,774089239;2,860956902;9,961932576;143,3644486;1,101397115;4,945518737;1,131756337;2,440796793;10,06373613;0,997082635;3,334019598;9,935947047;0,830771856;1,104689543;9,977460543;0,951987288;2,65488912
2799;172,4918947;9,892060072;5,159578906;9,965439006;0,774076604;2,940955846;9,941600067;143,3560099;1,063343469;4,930652417;1,131721483;2,292350133;10,05006697;0,997083823;3,395118293;9,957819101;0,830793691;1,134361838;9,971533454;0,951982284;2,695032764
2800;172,4973331;9,875005698;5,055203269;9,975723951;0,774071467;2,943559781;9,955006902;143,3462207;1,153631022;4,906089482;1,131689953;2,29425221;10,0393122;0,997084042;3,425235508;9,927872888;0,830813844;1,222837415;9,99031991;0,951977921;2,680728499
2801;172,5041243;9,883520121;5,120228594;9,952850927;0,77405689;2,565933139;9,941106967;143,3348255;1,286064666;4,909795962;1,131651747;2,405209617;10,04930713;0,997084028;3,413754548;9,941929687;0,830835061;1,057365558;9,960257206;0,951971881;2,542525
2802;172,5112761;9,882085364;5,187228967;9,942968573;0,774058243;2,541359658;9,958696342;143,3236735;1,203196509;4,943190256;1,131617932;2,326372333;10,06443379;0,997083738;3,481791063;9,933629567;0,830848675;1,10654499;9,965644846;0,951966088;2,560280703
2803;172,5172367;9,87711947;5,255859184;9,939617977;0,774061434;2,64444744;9,958934521;143,31898;0,968904145;4,928347323;1,131580692;2,359015812;10,0536129;0,99708198;3,678112927;9,91651287;0,830866123;1,262374242;9,957082415;0,951962748;2,59372106
2804;172,524589;9,87744003;5,233429188;9,929071605;0,774061995;2,791015762;9,937274675;143,3177403;0,836220289;4,926523176;1,131539329;2,388708232;10,07377235;0,997079298;3,609442306;9,925890886;0,83088308;1,163856428;9,9710899;0,951958569;2,62550432
2805;172,528369;9,892717905;5,212977184;9,955455591;0,774058424;2,995447105;9,949971035;143,3173005;0,732715829;4,913697878;1,131500969;2,342105346;10,06014998;0,997077354;3,472782806;9,924221008;0,830900189;1,160868888;9,96391041;0,951957361;2,542080181
2806;172,532216;9,859608109;5,239356725;9,944885636;0,774058319;2,95024842;9,952491572;143,3192098;0,834935263;4,936268551;1,131468366;2,280667512;10,04595979;0,997078031;3,264872142;9,918715635;0,830907537;1,159759287;9,945789633;0,951954387;2,589491914
2807;172,5364657;9,86964913;5,354709035;9,929317686;0,774063161;2,719394479;9,948639942;143,319417;0,829095329;4,98319727;1,131434989;2,321818601;10,03666069;0,997078251;3,376521201;9,923519596;0,830905059;1,08493225;9,951489953;0,95195031;2,769524192
2808;172,5386279;9,906284333;5,414378066;9,953569893;0,77406304;2,734459;9,968268585;143,317527;0,842817789;4,931524624;1,131397601;2,414597141;10,06906149;0,997079323;3,412953625;9,925028446;0,830907119;0,998674134;9,955897502;0,951948229;2,84965673
2809;172,5409216;9,882259392;5,302679953;9,95731149;0,774059436;2,913049827;9,961217669;143,3176754;0,898719016;4,953216584;1,131362804;2,408573848;10,05475534;0,997079769;3,497151398;9,936777487;0,830914975;1,043459423;9,96065407;0,951944025;2,975353572
2810;172,5448247;9,898321629;5,228309994;9,956641739;0,774044708;2,844036716;9,968663679;143,3161195;0,99520078;4,947585865;1,131332174;2,287602173;10,04477945;0,997078155;3,651833534;9,926182958;0,830924071;1,156259083;9,963504432;0,951946093;2,95125026
2811;172,552676;9,899665111;5,395633022;9,961987453;0,77402867;2,660449982;9,959824333;143,3139245;0,971073256;4,932585269;1,131293361;2,428715906;10,06219895;0,997076101;3,648323985;9,926148887;0,83094318;1,216357865;9,958918789;0,951941564;2,823318914
2812;172,5616848;9,89970978;5,427259492;9,968416876;0,774024561;2,5487404;9,984501987;143,3107003;1,083764844;4,971706204;1,131253594;2,411658838;10,04920071;0,997074658;3,531115216;9,957538941;0,830953132;1,091306667;9,975515011;0,95193915;2,778831182
2813;172,5716424;9,876215713;5,299150418;9,953463683;0,774026814;2,551060181;9,961239493;143,3018386;1,149284167;4,983477932;1,131217083;2,306559107;10,0676561;0,997075666;3,380797055;9,959017001;0,83095706;1,169796602;9,966708728;0,951932363;2,657841037
2814;172,5773575;9,862277595;5,32232175;9,946717111;0,774022766;2,595209621;9,943318703;143,2922309;1,066585669;4,977759394;1,13118985;2,071443012;10,0769403;0,99707665;3,42954361;9,937555223;0,830954905;1,103806013;9,956400775;0,95192826;2,690108418
2815;172,5808624;9,864586871;5,362876033;9,942610133;0,77402584;2,674744669;9,942555181;143,2890266;0,978832954;4,974636363;1,131164825;2,100778708;10,0450003;0,997076959;3,574615616;9,924823129;0,830959332;0,977125983;9,967712569;0,951928311;2,852435391
2816;172,5862566;9,907280908;5,330079088;9,949911892;0,774015414;2,613724775;9,92704228;143,2895708;1,159154137;4,987846275;1,131127062;2,431959855;10,03845598;0,997074143;3,751533549;9,921942229;0,830974175;1,090737457;9,957059614;0,951930547;2,869574256
2817;172,5949637;9,888270561;5,448869207;9,960962805;0,77400846;2,630925632;9,954591539;143,287954;1,341418059;4,97089434;1,131072446;2,811175067;10,07403662;0,997071007;3,56505797;9,925381413;0,830988721;1,009917047;9,976477497;0,951928629;2,72467189
2818;172,6006838;9,893344817;5,294759927;9,948988896;0,774009041;2,52091788;9,968494692;143,2852175;1,220958251;5,015710633;1,131016044;2,829597669;10,03352185;0,997072599;3,342846255;9,938592202;0,830996401;1,088656848;9,962960918;0,95192825;2,700883348
2819;172,6047233;9,904823097;5,278156321;9,978241053;0,774000712;2,605310944;9,981096493;143,2792216;1,28163694;5,038880747;1,130965458;2,668658288;10,02827569;0,997074287;3,525817969;9,95349468;0,830986115;1,367268964;9,95261382;0,951922807;2,717391887
2820;172,6057777;9,865383183;5,139609845;9,967366422;0,7739691;2,41918927;9,944784897;143,2722833;1,258927132;5,012499669;1,130925561;2,447488876;10,01894568;0,997073512;3,80299212;9,902998111;0,830997917;1,260789816;9,972310635;0,951920516;3,019178592
2821;172,6061737;9,874628205;5,158507044;9,932995145;0,773932441;2,354258819;9,931001078;143,2701316;1,352365119;5,02485134;1,130884889;2,439557015;9,99996677;0,997072511;3,721041444;9,909609769;0,831029718;1,072089759;9,97072954;0,951921159;3,122197818
2822;172,6100543;9,889114483;5,12623618;9,942832519;0,773901188;2,463525516;9,931746055;143,278281;1,335716426;4,954775755;1,130829173;2,680887959;10,05992817;0,99707066;3,789177575;9,930102377;0,831053028;1,23427939;9,960938051;0,951913146;2,96295046
2823;172,6181166;9,860033887;5,283401019;9,969704266;0,773885833;2,404933993;9,952026311;143,291183;1,322906592;4,96830067;1,130760696;2,849564972;10,1107064;0,997068475;3,715198237;9,930766937;0,831075755;1,21832014;9,964237973;0,951905574;2,994944591
2824;172,629438;9,862134308;5,379322808;9,960981988;0,773879396;2,421198491;9,965925782;143,2951769;1,159092916;4,976737192;1,130689873;2,830491679;10,06449273;0,997066405;3,5700139;9,935959036;0,831086199;1,3972074;9,974380235;0,951899435;2,947973712
2825;172,6314778;9,872716538;5,480836442;9,944682859;0,773882477;2,562662869;9,968112855;143,2920773;1,07437495;5,006362197;1,130629915;2,600628049;10,04511526;0,997065469;3,392832239;9,960395621;0,831079887;1,442761334;9,987733447;0,951894421;2,849422593
2826;172,6282562;9,886877499;5,456887298;9,953441286;0,773887497;2,792380758;9,95182241;143,2899701;0,929150904;5,058692704;1,130594831;2,242574883;10,0524664;0,997065483;3,466726545;9,929311493;0,83108341;1,127584517;9,968272672;0,951887016;2,682056687
2827;172,6278394;9,898961584;5,436320944;9,957689554;0,77387765;2,794898588;9,948953051;143,2868111;1,009848592;5,053749477;1,130559496;2,291811334;10,06875657;0,997065825;3,565339625;9,903868051;0,831107706;0,955984931;9,966537383;0,951882152;2,845461976
2828;172,6282218;9,899705872;5,438321621;9,962749691;0,773848674;2,705563102;9,949331392;143,2801495;1,312877866;5,081445205;1,130518028;2,445343532;10,05294754;0,997066002;3,542022923;9,924319658;0,831139335;0,97862699;9,963244571;0,951885547;3,019307464
2829;172,634988;9,896299258;5,367208451;9,963089516;0,773818302;2,540489588;9,951311679;143,275672;1,362446131;5,061187763;1,130463178;2,680490981;10,04500087;0,997066797;3,419863534;9,928880294;0,831153925;1,048066724;9,972021518;0,951890229;3,031763304
2830;172,6439244;9,916394226;5,395698142;9,945510634;0,773795928;2,543870339;9,939068785;143,2761022;1,28107032;5,089886546;1,130411381;2,593828908;10,01727323;0,997066428;3,584765719;9,930856985;0,83116067;1,242511494;9,955328929;0,951891717;2,771950699
2831;172,6510359;9,887119425;5,272047877;9,962537748;0,773772905;2,329460884;9,945080765;143,2788405;1,262033694;5,060520724;1,130364219;2,539666723;10,00299852;0,997065663;3,653096254;9,926588838;0,83118373;1,270990203;9,945244174;0,951888504;2,71971374
2832;172,6552935;9,855966583;5,361191016;9,957896006;0,77376126;2,398705848;9,954108452;143,2821312;1,227234452;5,047853162;1,130312983;2,522831555;10,05309526;0,997065648;3,722402315;9,9294465;0,831214554;1,296416893;9,959073499;0,951883365;2,832272496
2833;172,6578245;9,857292865;5,29691796;9,940063349;0,773749584;2,36755225;9,964363689;143,2843269;1,18786068;5,019076177;1,130239852;2,83840389;10,05872037;0,997065448;3,572533603;9,932112391;0,831243353;1,139936647;9,970097693;0,95188194;2,897485513
2834;172,6643372;9,888993016;5,316700345;9,947034359;0,773744818;2,528042504;9,960885167;143,2853955;1,196662591;5,035850698;1,13017615;2,54811204;10,03671763;0,997066914;3,371973377;9,93908432;0,831265042;0,998244828;9,965528814;0,951875804;2,663132058
2835;172,6711387;9,875114578;5,28698038;9,949090511;0,773740773;2,658584269;9,967645932;143,2852194;1,225978452;5,04641512;1,130131315;2,302389337;10,042054;0,997067845;3,294828683;9,932906192;0,831282304;0,941768414;9,93871427;0,95187212;2,623577922
2836;172,6749493;9,859108351;5,200191804;9,950603156;0,773738352;2,656766266;9,957813542;143,2862067;1,149379507;5,024555484;1,130093136;2,158340488;10,05223929;0,99706998;3,297772736;9,937813759;0,831288577;0,88148431;9,955338409;0,951871155;2,732778486
2837;172,6792834;9,860587243;5,233265911;9,936314314;0,773727693;2,691545981;9,951759385;143,2850171;1,114726354;5,045360083;1,130073887;1,863000003;10,0216378;0,997069675;3,315902783;9,918719931;0,831299396;0,991263681;9,966275139;0,951873396;2,809163041
2838;172,6878702;9,89169855;5,421391189;9,938806012;0,773721514;2,854867466;9,951792144;143,2876028;0,835264973;5,055640191;1,130054319;1,829838637;10,03661271;0,997068593;3,419455973;9,943703604;0,831312613;1,111416155;9,974576781;0,951876158;2,727454826
2839;172,6904882;9,919797864;5,391106254;9,951609279;0,773709001;2,82859107;9,929957082;143,2892218;0,883300865;5,127795526;1,130041834;1,588266334;10,0330007;0,99706726;3,444848595;9,920981619;0,831329704;1,007155078;9,958361259;0,951876044;2,592031816
2840;172,6974224;9,9129468;5,252294458;9,970144084;0,773691669;2,696475906;9,941642426;143,2884855;0,974079712;5,154832303;1,130028142;1,719905652;10,04107385;0,997067352;3,525085065;9,910785844;0,831349439;1,094154194;9,975783389;0,951875777;2,687884829
2841;172,7089501;9,873947665;5,090883064;9,989346414;0,773677205;2,515260588;9,950511712;143,2887828;1,333466293;5,124759828;1,130004698;1,89989487;10,06606925;0,997068882;3,540631335;9,906842543;0,831362771;1,263386015;9,95570197;0,951875302;2,858302041
